"alice" "great_expectations"
"advise" 0.00367674093683359 0.00159787801799211
"afeerd" 0 0.00213050402398948
"affair" 0.00367674093683359 0.00159787801799211
"affront" 0 0.00213050402398948
"agent" 0 0.00213050402398948
"aggravated" 0 0.00213050402398948
"agony" 0.00367674093683359 0.00159787801799211
"agree" 0.00735348187366718 0.00106525201199474
"alas" 0.0147069637473344 0
"alight" 0 0.00213050402398948
"allotted" 0 0.00213050402398948
"allowance" 0 0.00213050402398948
"allusion" 0 0.00213050402398948
"altered" 0.00367674093683359 0.00159787801799211
"amateur" 0 0.00213050402398948
"amiable" 0 0.00213050402398948
"ample" 0 0.00213050402398948
"amused" 0 0.00213050402398948
"anger" 0.00735348187366718 0.00106525201199474
"ann" 0.0147069637473344 0
"announcement" 0 0.00213050402398948
"anvil" 0 0.00213050402398948
"apologetically" 0 0.00213050402398948
"apologized" 0 0.00213050402398948
"appearing" 0.00367674093683359 0.00159787801799211
"appears" 0 0.00213050402398948
"apples" 0.00735348187366718 0.00106525201199474
"applied" 0 0.00213050402398948
"arising" 0 0.00213050402398948
"artful" 0 0.00213050402398948
"ascertain" 0 0.00213050402398948
"assent" 0 0.00213050402398948
"assist" 0 0.00213050402398948
"assisted" 0 0.00213050402398948
"assuredly" 0 0.00213050402398948
"astonished" 0 0.00213050402398948
"astonishment" 0 0.00213050402398948
"asunder" 0 0.00213050402398948
"audible" 0 0.00213050402398948
"awfully" 0.00367674093683359 0.00159787801799211
"bachelor" 0 0.00213050402398948
"backed" 0 0.00213050402398948
"backward" 0 0.00213050402398948
"bacon" 0 0.00213050402398948
"bank-notes" 0 0.00213050402398948
"barges" 0 0.00213050402398948
"bartholomew" 0 0.00213050402398948
"bats" 0.0147069637473344 0
"beasts" 0.00735348187366718 0.00106525201199474
"beats" 0 0.00213050402398948
"beau" 0.0147069637473344 0
"beckoned" 0 0.00213050402398948
"beggar" 0 0.00213050402398948
"begging" 0 0.00213050402398948
"begins" 0.0147069637473344 0
"behalf" 0 0.00213050402398948
"beheaded" 0.0110302228105008 0.000532626005997369
"bells" 0 0.00213050402398948
"belonging" 0 0.00213050402398948
"blaze" 0 0.00213050402398948
"bleeding" 0 0.00213050402398948
"bloom" 0 0.00213050402398948
"blundering" 0 0.00213050402398948
"boast" 0 0.00213050402398948
"boatswain" 0 0.00213050402398948
"bodily" 0 0.00213050402398948
"bold" 0 0.00213050402398948
"borne" 0 0.00213050402398948
"bow" 0 0.00213050402398948
"bowed" 0.0147069637473344 0
"boyish" 0 0.00213050402398948
"brain" 0.00367674093683359 0.00159787801799211
"brazen" 0 0.00213050402398948
"brick" 0 0.00213050402398948
"brings" 0 0.00213050402398948
"briskness" 0 0.00213050402398948
"brushing" 0.00367674093683359 0.00159787801799211
"buildings" 0 0.00213050402398948
"buried" 0 0.00213050402398948
"bursting" 0.00367674093683359 0.00159787801799211
"campbell" 0 0.00213050402398948
"carpet" 0 0.00213050402398948
"catalogue" 0 0.00213050402398948
"cautiously" 0.0110302228105008 0.000532626005997369
"centre" 0.00367674093683359 0.00159787801799211
"chairs" 0 0.00213050402398948
"charges" 0.00367674093683359 0.00159787801799211
"cheered" 0.0110302228105008 0.000532626005997369
"cherished" 0 0.00213050402398948
"childish" 0 0.00213050402398948
"circle" 0.00367674093683359 0.00159787801799211
"clearer" 0.00367674093683359 0.00159787801799211
"clerks" 0 0.00213050402398948
"clever" 0.00735348187366718 0.00106525201199474
"closer" 0.00367674093683359 0.00159787801799211
"clumsy" 0 0.00213050402398948
"co" 0 0.00213050402398948
"coincidence" 0 0.00213050402398948
"collar" 0.00367674093683359 0.00159787801799211
"comforted" 0 0.00213050402398948
"comic" 0 0.00213050402398948
"communicated" 0 0.00213050402398948
"companionship" 0 0.00213050402398948
"compare" 0 0.00213050402398948
"compared" 0 0.00213050402398948
"compliment" 0 0.00213050402398948
"composure" 0 0.00213050402398948
"comprehend" 0 0.00213050402398948
"compromise" 0 0.00213050402398948
"concerned" 0 0.00213050402398948
"confided" 0 0.00213050402398948
"confronted" 0 0.00213050402398948
"connect" 0 0.00213050402398948
"consequently" 0 0.00213050402398948
"contemplating" 0 0.00213050402398948
"contented" 0 0.00213050402398948
"convenience" 0 0.00213050402398948
"cordial" 0 0.00213050402398948
"corduroys" 0 0.00213050402398948
"covering" 0 0.00213050402398948
"cravat" 0 0.00213050402398948
"crew" 0 0.00213050402398948
"criminal" 0 0.00213050402398948
"cross-examined" 0 0.00213050402398948
"cunning" 0.00367674093683359 0.00159787801799211
"cupboard" 0 0.00213050402398948
"curiosities" 0 0.00213050402398948
"curls" 0.00367674093683359 0.00159787801799211
"curly" 0.00367674093683359 0.00159787801799211
"curse" 0 0.00213050402398948
"curtain" 0.00367674093683359 0.00159787801799211
"curtains" 0 0.00213050402398948
"custody" 0.00735348187366718 0.00106525201199474
"dangling" 0 0.00213050402398948
"danish" 0 0.00213050402398948
"dazed" 0 0.00213050402398948
"decanters" 0 0.00213050402398948
"decay" 0 0.00213050402398948
"deed" 0 0.00213050402398948
"delicate" 0 0.00213050402398948
"delicately" 0 0.00213050402398948
"demonstration" 0 0.00213050402398948
"denied" 0.00735348187366718 0.00106525201199474
"denmark" 0 0.00213050402398948
"departed" 0 0.00213050402398948
"dependent" 0 0.00213050402398948
"depth" 0 0.00213050402398948
"deserve" 0 0.00213050402398948
"desolate" 0 0.00213050402398948
"destroy" 0 0.00213050402398948
"detail" 0 0.00213050402398948
"difficulties" 0.00367674093683359 0.00159787801799211
"digging" 0.0147069637473344 0
"dikes" 0 0.00213050402398948
"dirt" 0 0.00213050402398948
"discourse" 0 0.00213050402398948
"discretion" 0 0.00213050402398948
"discussing" 0 0.00213050402398948
"dismay" 0.00367674093683359 0.00159787801799211
"disordered" 0 0.00213050402398948
"dispersed" 0 0.00213050402398948
"disposition" 0 0.00213050402398948
"disquiet" 0 0.00213050402398948
"distinct" 0 0.00213050402398948
"distracted" 0 0.00213050402398948
"dive" 0.00367674093683359 0.00159787801799211
"divided" 0 0.00213050402398948
"divined" 0 0.00213050402398948
"double" 0.00367674093683359 0.00159787801799211
"dozing" 0.00367674093683359 0.00159787801799211
"drag" 0 0.00213050402398948
"drawers" 0 0.00213050402398948
"dreamed" 0.00367674093683359 0.00159787801799211
"duck" 0.0147069637473344 0
"dumb-waiter" 0 0.00213050402398948
"dwelt" 0 0.00213050402398948
"echoed" 0 0.00213050402398948
"educated" 0 0.00213050402398948
"eleven" 0 0.00213050402398948
"elth" 0 0.00213050402398948
"emphatically" 0 0.00213050402398948
"employ" 0 0.00213050402398948
"emptied" 0 0.00213050402398948
"encouragement" 0 0.00213050402398948
"endeavor" 0 0.00213050402398948
"ended" 0 0.00213050402398948
"energy" 0 0.00213050402398948
"enormous" 0.00367674093683359 0.00159787801799211
"entertain" 0 0.00213050402398948
"entertained" 0 0.00213050402398948
"entrance" 0.00367674093683359 0.00159787801799211
"essex" 0 0.00213050402398948
"establish" 0 0.00213050402398948
"exchanged" 0 0.00213050402398948
"excitement" 0 0.00213050402398948
"exhibited" 0 0.00213050402398948
"expenses" 0 0.00213050402398948
"facing" 0 0.00213050402398948
"failure" 0.00367674093683359 0.00159787801799211
"fairly" 0.00367674093683359 0.00159787801799211
"faithfully" 0 0.00213050402398948
"faltered" 0 0.00213050402398948
"fancies" 0 0.00213050402398948
"faster" 0.0110302228105008 0.000532626005997369
"fatigued" 0 0.00213050402398948
"favorable" 0 0.00213050402398948
"favorite" 0 0.00213050402398948
"features" 0 0.00213050402398948
"fed" 0 0.00213050402398948
"feeble" 0.00735348187366718 0.00106525201199474
"female" 0 0.00213050402398948
"fiction" 0 0.00213050402398948
"fighting" 0.00367674093683359 0.00159787801799211
"filed" 0 0.00213050402398948
"finger-post" 0 0.00213050402398948
"fix" 0.00367674093683359 0.00159787801799211
"flames" 0 0.00213050402398948
"flare" 0 0.00213050402398948
"flashing" 0 0.00213050402398948
"fleet" 0 0.00213050402398948
"fling" 0 0.00213050402398948
"flush" 0 0.00213050402398948
"flutter" 0 0.00213050402398948
"flying" 0.00367674093683359 0.00159787801799211
"footsteps" 0.00735348187366718 0.00106525201199474
"forever" 0 0.00213050402398948
"forgetting" 0.0110302228105008 0.000532626005997369
"fought" 0 0.00213050402398948
"four-oared" 0 0.00213050402398948
"frame" 0 0.00213050402398948
"freedom" 0 0.00213050402398948
"freely" 0 0.00213050402398948
"frown" 0 0.00213050402398948
"gained" 0.00367674093683359 0.00159787801799211
"games" 0.00367674093683359 0.00159787801799211
"gardens" 0 0.00213050402398948
"genius" 0 0.00213050402398948
"genuine" 0 0.00213050402398948
"gestures" 0 0.00213050402398948
"gets" 0 0.00213050402398948
"giant" 0 0.00213050402398948
"giddy" 0.00735348187366718 0.00106525201199474
"gloom" 0 0.00213050402398948
"gout" 0 0.00213050402398948
"graceful" 0.00367674093683359 0.00159787801799211
"grant" 0.00367674093683359 0.00159787801799211
"grasp" 0 0.00213050402398948
"gravity" 0 0.00213050402398948
"greedy" 0 0.00213050402398948
"grief" 0.00367674093683359 0.00159787801799211
"grim" 0 0.00213050402398948
"grunted" 0.0147069637473344 0
"guide" 0 0.00213050402398948
"guilt" 0.00367674093683359 0.00159787801799211
"guinea" 0 0.00213050402398948
"guinea-pigs" 0.0147069637473344 0
"hamlet" 0 0.00213050402398948
"han" 0 0.00213050402398948
"handsomely" 0 0.00213050402398948
"happening" 0.00367674093683359 0.00159787801799211
"happier" 0 0.00213050402398948
"hasn" 0.00735348187366718 0.00106525201199474
"hated" 0.00367674093683359 0.00159787801799211
"hem" 0 0.00213050402398948
"hence" 0 0.00213050402398948
"hereupon" 0 0.00213050402398948
"hesitated" 0 0.00213050402398948
"hesitating" 0 0.00213050402398948
"hey" 0 0.00213050402398948
"high-shouldered" 0 0.00213050402398948
"highest" 0.00367674093683359 0.00159787801799211
"hob" 0 0.00213050402398948
"hole" 0 0.00213050402398948
"honored" 0 0.00213050402398948
"honour" 0.0147069637473344 0
"hoping" 0.0110302228105008 0.000532626005997369
"horror" 0 0.00213050402398948
"horrors" 0 0.00213050402398948
"hound" 0 0.00213050402398948
"howling" 0.0110302228105008 0.000532626005997369
"hugging" 0 0.00213050402398948
"idiot" 0.00367674093683359 0.00159787801799211
"imitated" 0.00367674093683359 0.00159787801799211
"incapable" 0 0.00213050402398948
"incidentally" 0 0.00213050402398948
"inclination" 0 0.00213050402398948
"including" 0 0.00213050402398948
"indicated" 0 0.00213050402398948
"industry" 0 0.00213050402398948
"inexplicable" 0 0.00213050402398948
"inferred" 0 0.00213050402398948
"infinite" 0 0.00213050402398948
"infirmity" 0 0.00213050402398948
"informing" 0 0.00213050402398948
"ingenious" 0 0.00213050402398948
"injustice" 0 0.00213050402398948
"inquire" 0 0.00213050402398948
"insensible" 0 0.00213050402398948
"inseparable" 0 0.00213050402398948
"instructed" 0 0.00213050402398948
"insulting" 0 0.00213050402398948
"interests" 0 0.00213050402398948
"interfere" 0 0.00213050402398948
"invented" 0.00367674093683359 0.00159787801799211
"ironed" 0 0.00213050402398948
"irons" 0 0.00213050402398948
"jacks" 0 0.00213050402398948
"jar" 0.00735348187366718 0.00106525201199474
"jaws" 0.00735348187366718 0.00106525201199474
"jealous" 0 0.00213050402398948
"judging" 0.00367674093683359 0.00159787801799211
"judicious" 0 0.00213050402398948
"jumping" 0.0147069637473344 0
"junior" 0 0.00213050402398948
"jurors" 0.0147069637473344 0
"jury-box" 0.0147069637473344 0
"jurymen" 0.0147069637473344 0
"keeps" 0 0.00213050402398948
"kick" 0.0110302228105008 0.000532626005997369
"kiln" 0 0.00213050402398948
"knaves" 0 0.00213050402398948
"knitted" 0 0.00213050402398948
"knives" 0 0.00213050402398948
"knot" 0.00735348187366718 0.00106525201199474
"knuckles" 0.00367674093683359 0.00159787801799211
"lad" 0.00367674093683359 0.00159787801799211
"ladder" 0.00367674093683359 0.00159787801799211
"latent" 0 0.00213050402398948
"laughter" 0.00367674093683359 0.00159787801799211
"lavish" 0 0.00213050402398948
"leisure" 0 0.00213050402398948
"limited" 0 0.00213050402398948
"limits" 0 0.00213050402398948
"limping" 0 0.00213050402398948
"link" 0 0.00213050402398948
"liquor" 0 0.00213050402398948
"livery" 0.0110302228105008 0.000532626005997369
"locks" 0.00735348187366718 0.00106525201199474
"longed" 0.00735348187366718 0.00106525201199474
"loo" 0 0.00213050402398948
"loosely" 0 0.00213050402398948
"losing" 0.00367674093683359 0.00159787801799211
"louder" 0.00367674093683359 0.00159787801799211
"lover" 0 0.00213050402398948
"loving" 0.00367674093683359 0.00159787801799211
"lowering" 0 0.00213050402398948
"mabel" 0.0147069637473344 0
"madness" 0 0.00213050402398948
"magic" 0.00367674093683359 0.00159787801799211
"manifest" 0 0.00213050402398948
"mare" 0 0.00213050402398948
"materials" 0 0.00213050402398948
"maybe" 0.00735348187366718 0.00106525201199474
"meanness" 0 0.00213050402398948
"measured" 0 0.00213050402398948
"meditating" 0 0.00213050402398948
"meditative" 0 0.00213050402398948
"mental" 0 0.00213050402398948
"meshes" 0 0.00213050402398948
"messenger" 0 0.00213050402398948
"midday" 0 0.00213050402398948
"mightn" 0 0.00213050402398948
"mincemeat" 0 0.00213050402398948
"minding" 0.00367674093683359 0.00159787801799211
"miserably" 0 0.00213050402398948
"misery" 0 0.00213050402398948
"mistaken" 0 0.00213050402398948
"mistakes" 0 0.00213050402398948
"mixture" 0 0.00213050402398948
"modest" 0 0.00213050402398948
"modestly" 0 0.00213050402398948
"morally" 0 0.00213050402398948
"motherly" 0 0.00213050402398948
"motion" 0 0.00213050402398948
"mounds" 0 0.00213050402398948
"mounting" 0 0.00213050402398948
"muddy" 0 0.00213050402398948
"murderous" 0 0.00213050402398948
"muscular" 0.00367674093683359 0.00159787801799211
"namely" 0 0.00213050402398948
"needed" 0 0.00213050402398948
"negro-head" 0 0.00213050402398948
"neighboring" 0 0.00213050402398948
"neighbors" 0 0.00213050402398948
"niece" 0 0.00213050402398948
"noon" 0 0.00213050402398948
"nowhere" 0.00735348187366718 0.00106525201199474
"numerous" 0 0.00213050402398948
"nurses" 0 0.00213050402398948
"nursing" 0.0110302228105008 0.000532626005997369
"obliging" 0 0.00213050402398948
"offence" 0 0.00213050402398948
"offender" 0 0.00213050402398948
"one-pound" 0 0.00213050402398948
"ootiful" 0.0147069637473344 0
"opposition" 0 0.00213050402398948
"orange" 0.00367674093683359 0.00159787801799211
"pace" 0.00367674093683359 0.00159787801799211
"page" 0 0.00213050402398948
"painting" 0.00735348187366718 0.00106525201199474
"palm" 0 0.00213050402398948
"paris" 0.00735348187366718 0.00106525201199474
"parish" 0 0.00213050402398948
"partly" 0 0.00213050402398948
"partners" 0.00367674093683359 0.00159787801799211
"partook" 0 0.00213050402398948
"passenger" 0 0.00213050402398948
"pat" 0.0110302228105008 0.000532626005997369
"patience" 0.00367674093683359 0.00159787801799211
"patient" 0 0.00213050402398948
"patronage" 0 0.00213050402398948
"paved" 0 0.00213050402398948
"paws" 0.0147069637473344 0
"per" 0 0.00213050402398948
"perceived" 0 0.00213050402398948
"perfection" 0 0.00213050402398948
"perpetual" 0 0.00213050402398948
"personally" 0 0.00213050402398948
"phantom" 0 0.00213050402398948
"pigs" 0.00735348187366718 0.00106525201199474
"pirate" 0 0.00213050402398948
"players" 0.0147069637473344 0
"playful" 0 0.00213050402398948
"plea" 0 0.00213050402398948
"pocket-handkerchiefs" 0 0.00213050402398948
"poison" 0.0110302228105008 0.000532626005997369
"pole" 0 0.00213050402398948
"police" 0 0.00213050402398948
"popular" 0 0.00213050402398948
"porpoise" 0.0147069637473344 0
"positive" 0 0.00213050402398948
"posted" 0 0.00213050402398948
"practised" 0 0.00213050402398948
"precautions" 0 0.00213050402398948
"prentice" 0 0.00213050402398948
"presenting" 0 0.00213050402398948
"press" 0 0.00213050402398948
"prettier" 0.00367674093683359 0.00159787801799211
"previously" 0 0.00213050402398948
"prince" 0 0.00213050402398948
"print" 0 0.00213050402398948
"probable" 0 0.00213050402398948
"production" 0 0.00213050402398948
"profitable" 0 0.00213050402398948
"protection" 0.00367674093683359 0.00159787801799211
"prove" 0.00367674093683359 0.00159787801799211
"puffed" 0.00367674093683359 0.00159787801799211
"puzzling" 0.0147069637473344 0
"quadrille" 0.0147069637473344 0
"quicker" 0.00367674093683359 0.00159787801799211
"r" 0 0.00213050402398948
"rabbit-hole" 0.0147069637473344 0
"raise" 0 0.00213050402398948
"rang" 0 0.00213050402398948
"readily" 0.00367674093683359 0.00159787801799211
"reality" 0.00367674093683359 0.00159787801799211
"realize" 0 0.00213050402398948
"record" 0 0.00213050402398948
"referring" 0 0.00213050402398948
"reflect" 0 0.00213050402398948
"related" 0 0.00213050402398948
"relative" 0 0.00213050402398948
"released" 0 0.00213050402398948
"relinquished" 0 0.00213050402398948
"remonstrated" 0 0.00213050402398948
"remorse" 0 0.00213050402398948
"remote" 0 0.00213050402398948
"render" 0 0.00213050402398948
"rendering" 0 0.00213050402398948
"repaired" 0 0.00213050402398948
"replying" 0 0.00213050402398948
"represented" 0 0.00213050402398948
"repugnance" 0 0.00213050402398948
"resented" 0 0.00213050402398948
"reservation" 0 0.00213050402398948
"resources" 0 0.00213050402398948
"respectable" 0.00367674093683359 0.00159787801799211
"respectful" 0.00367674093683359 0.00159787801799211
"restless" 0 0.00213050402398948
"restlessness" 0 0.00213050402398948
"restore" 0 0.00213050402398948
"restrained" 0 0.00213050402398948
